src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.50,172.67.167.151,43622,443,6,2026-05-31 03:03:21,0.224749,30758.75754730833,111.23520015661916,62.29171208770673,48.94348806891243,14,11,1852,5061,583,66,132.28571428571428,134.03433918825672,2842,66,460.09090909090907,795.2684457630935,2842,66,276.52,561.0851714312187,314816.5696,280,220,20,6,0.009364541666666665,0.058862,0.0,0.016668570619530157,0.224749,0.114374,0.0,0.017288384615384615,0.02979879860649641,0.200372,0.059096,1e-06,0.0200372,0.022271429180903503,6,4,0,0,2,3,0,10,23,0,0,0.7857142857142857,276.52,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.28571428571428,460.09090909090907,0,14,11,1852,5061
192.168.10.50,185.125.190.83,57462,21,6,2026-05-31 03:03:21,0.526546,4580.796359672279,58.874248403748204,32.28587815689418,26.588370246854026,17,14,1209,1203,90,66,71.11764705882354,6.470588235294118,114,66,85.92857142857143,15.736510258060422,114,66,77.80645161290323,13.752229977150357,189.12382934443292,340,280,20,7,0.01755153333333333,0.054635,0.0,0.021237277827338315,0.488912,0.087612,0.0,0.030557,0.029345517726307026,0.483432,0.088888,1e-06,0.03718707692307692,0.023794366606927193,7,9,0,0,2,3,0,16,29,0,0,0.8235294117647058,77.80645161290323,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.11764705882354,85.92857142857143,0,17,14,1209,1203
192.168.10.50,104.16.184.241,35584,443,6,2026-05-31 03:03:21,0.080364,81553.92962022795,335.9713304464685,174.2073565277985,161.76397391867005,14,13,1783,4771,583,66,127.35714285714286,131.2220621383338,1516,66,367.0,506.5213185581098,1516,66,242.74074074074073,383.1405885082058,146796.71056241426,280,260,20,6,0.003090923076923077,0.026678,0.0,0.005774757923151923,0.080364,0.026678,0.0,0.006181846153846153,0.007451332579284097,0.072755,0.036753,0.0,0.006062916666666667,0.010267806950677874,6,5,0,0,2,3,0,11,25,0,0,0.9285714285714286,242.74074074074073,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.35714285714286,367.0,0,14,13,1783,4771
192.168.10.50,172.66.147.243,59614,80,6,2026-05-31 03:03:21,0.045912,40882.55793692281,283.1503746297264,174.24638438752396,108.90399024220247,8,5,697,1180,219,66,87.125,49.95857659101188,903,66,236.0,333.5140176964081,903,66,144.3846153846154,222.62785037661752,49563.15976331359,160,100,20,1,0.003826,0.012005,0.0,0.004929808312703446,0.045912,0.019026,0.0,0.006558857142857143,0.007068603709938991,0.033889999999999997,0.011802,0.002788,0.008472499999999999,0.0034300838546601157,1,2,0,0,2,3,0,3,11,0,0,0.625,144.3846153846154,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.125,236.0,0,8,5,697,1180
192.168.10.50,172.66.147.243,59628,80,6,2026-05-31 03:03:21,1.301927,1654.4706423632047,11.521383303364935,7.6809222022432895,3.8404611011216447,10,5,974,1180,211,66,97.4,56.905535758834574,903,66,236.0,333.5140176964081,903,66,143.6,208.57829864745437,43504.90666666667,200,100,20,2,0.09299478571428572,1.018198,0.0,0.2636767318054381,1.3019269999999998,1.018198,0.0,0.14465855555555554,0.31731558954563094,0.267028,0.246051,0.000776,0.066757,0.10359815995711506,2,2,0,0,2,4,0,4,12,0,0,0.5,143.6,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.4,236.0,0,10,5,974,1180
192.168.10.50,192.168.10.1,42609,53,17,2026-05-31 03:03:21,0.000856,393691.5887850467,3504.6728971962616,2336.448598130841,1168.2242990654206,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.000428,0.000856,0.0,0.000428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,199.232.81.140,50314,443,6,2026-05-31 03:03:21,0.117395,141155.92657268196,306.65701264960177,144.81025597342307,161.8467566761787,17,19,1950,14621,583,54,114.70588235294117,122.09001727552953,2842,66,769.5263157894736,1023.689887685516,2842,54,460.30555555555554,816.6917961931146,666985.4899691358,340,380,20,6,0.003354142857142857,0.022433,0.0,0.006494860966917755,0.117395,0.027737,0.0,0.007337187500000001,0.00998469351819793,0.096136,0.030546,0.0,0.005340888888888889,0.00878273458356975,6,8,0,0,2,3,2,14,32,0,0,1.1176470588235294,460.30555555555554,64240,65535,0,0,0,0,0,0,0,0,0,0,9501.0,5.0,0,17627087.19851576994434137291,114.70588235294117,769.5263157894736,0,17,19,1950,14621
192.168.10.50,185.125.190.83,46030,21070,6,2026-05-31 03:03:21,0.178493,3820.878129674553,50.42214540626243,28.012303003479126,22.4098424027833,5,4,346,336,74,66,69.2,3.9191835884530852,130,66,84.0,26.758176320519304,130,66,75.77777777777777,19.51510968897791,380.8395061728395,100,80,20,0,0.022311625,0.092523,0.0,0.03199962454442825,0.136311,0.093152,0.0,0.03407775,0.038314776473150666,0.13566799999999998,0.092592,1e-06,0.04522266666666667,0.03783061083596486,0,1,0,0,2,3,0,1,7,0,0,0.8,75.77777777777777,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2,84.0,0,5,4,346,336
192.168.10.50,104.21.40.220,41160,443,6,2026-05-31 03:03:22,41.351211,3342479.329081801,2099.4548382150165,793.4471374973758,1306.0077007176405,32810,54005,2172346,136043222,671,66,66.20987503809815,7.699204153997154,8394,66,2519.0856772521065,1189.0640543748584,8394,66,1592.070126130277,1514.6110554075728,2294046.6491628415,656200,1080100,20,21,0.0004762898150067962,1.100598,-2.6e-05,0.00977855019922242,41.351211,1.109718,0.0,0.001260361821451431,0.016198197803778527,41.341017,1.100598,0.0,0.0007655176838752685,0.01241548929714498,21,25093,0,0,0,3,0,25114,86813,0,0,1.6459920755867115,1592.070126130277,64240,65535,0,0,0,0,0,0,0,0,0,0,6972560.52631579,2837.5263157894738,0,4255905.981041621758284050566,66.20987503809815,2519.0856772521065,0,32810,54005,2172346,136043222
192.168.10.50,192.168.10.1,52164,53,17,2026-05-31 03:03:22,0.000898,365256.1247216035,3340.7572383073493,2227.1714922048996,1113.5857461024498,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.000449,0.000898,0.0,0.000449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,54.208.27.201,46378,443,6,2026-05-31 03:03:22,0.673645,11715.369371107927,50.47168760994292,25.23584380497146,25.23584380497146,17,17,2034,5858,583,66,119.6470588235294,123.70074952289478,2842,66,344.5882352941176,702.7632903151194,2842,66,232.11764705882354,516.9513439788337,267238.6920415225,340,340,20,5,0.02041348484848485,0.118066,0.0,0.04125838639606918,0.673645,0.154296,0.0,0.0421028125,0.05667635747295643,0.557232,0.121107,0.0,0.034827,0.05143364919729106,5,6,0,0,2,3,0,11,32,0,0,1.0,232.11764705882354,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6470588235294,344.5882352941176,0,17,17,2034,5858
192.168.10.50,192.168.10.1,35685,53,17,2026-05-31 03:03:22,0.002005,163591.02244389028,1496.2593516209477,997.5062344139652,498.7531172069826,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.0010025,0.002005,0.0,0.0010025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,3.91.130.154,44640,443,6,2026-05-31 03:03:22,0.697256,10545.624562570993,41.59161054189566,24.38128893835263,17.210321603543033,17,12,1989,5364,583,66,117.0,122.73021584904404,1454,66,447.0,582.9189480536724,1454,66,253.55172413793105,419.3449395892316,175850.17835909632,340,240,20,5,0.024902,0.116671,0.0,0.044536357764511585,0.697256,0.153275,0.0,0.0435785,0.05691072622537864,0.581905,0.118726,0.0,0.05290045454545455,0.05739953090458245,5,5,0,0,2,3,0,10,27,0,0,0.7058823529411765,253.55172413793105,64240,26847,0,0,0,0,0,0,0,0,0,0,4256.0,4.0,0,1371575.894295842732839187883,117.0,447.0,0,17,12,1989,5364
192.168.10.50,192.168.10.1,37468,53,17,2026-05-31 03:03:22,0.001747,192902.11791642816,1717.229536348025,1144.8196908986833,572.4098454493417,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.0008735,0.001747,0.0,0.0008735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,172.66.0.218,57358,443,6,2026-05-31 03:03:22,0.142187,124652.7460316344,225.0557364597326,119.56085999423294,105.49487646549966,17,15,1882,15842,583,66,110.70588235294117,122.60542388246094,3173,66,1056.1333333333334,983.8678682741003,3173,66,553.875,827.2359378526781,684319.296875,340,300,20,4,0.004586677419354839,0.045232,0.0,0.010306216146131442,0.142187,0.055784,0.0,0.0088866875,0.015222630787411345,0.133251,0.048925,0.0,0.009517928571428571,0.015970874577824857,4,5,0,0,2,3,0,9,30,0,0,0.8823529411764706,553.875,64240,65535,0,0,0,0,0,0,0,0,0,0,11951.0,7.0,0,1629755.897995363425610255012,110.70588235294117,1056.1333333333334,0,17,15,1882,15842
192.168.10.50,17.253.113.201,54750,80,6,2026-05-31 03:03:22,0.163579,8760.293191668858,67.24579560946087,42.792779024202375,24.4530165852585,7,4,635,798,223,66,90.71428571428571,54.1181624799298,592,66,199.5,226.6335147324861,592,66,130.27272727272728,152.5767115013362,23279.652892561982,140,80,20,1,0.0163579,0.054444,0.0,0.024810225022961804,0.163579,0.054466,0.0,0.027263166666666668,0.027019356496264343,0.10952100000000001,0.054865,0.0,0.036507000000000005,0.025814488270478397,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,130.27272727272728,64240,33212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,199.5,0,7,4,635,798
192.168.10.50,198.252.206.1,35452,443,6,2026-05-31 03:03:22,0.105248,56542.64214046823,256.53694131955,142.52052295530558,114.01641836424446,15,12,1870,4081,583,66,124.66666666666667,128.3223371912397,1454,66,340.0833333333333,440.1718335554372,1454,66,220.40740740740742,326.6766732321413,106717.64883401923,300,240,20,6,0.0040479999999999995,0.044047,0.0,0.008742575043121759,0.10524800000000001,0.044047,0.0,0.007517714285714285,0.01142109963074967,0.093794,0.054166,0.0,0.008526727272727271,0.015100477753374735,6,5,0,0,2,3,0,11,25,0,0,0.8,220.40740740740742,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.66666666666667,340.0833333333333,0,15,12,1870,4081
192.168.10.50,104.21.59.19,50692,443,6,2026-05-31 03:03:22,0.236861,29181.671951059907,105.54713523965533,59.106395734206984,46.44073950544835,14,11,1852,5060,583,66,132.28571428571428,134.03433918825672,2842,66,460.0,794.9060550553356,2842,66,276.48,560.8460836985493,314548.32960000006,280,220,20,6,0.009869208333333334,0.126464,0.0,0.025381487541741857,0.23686100000000002,0.13433,0.0,0.018220076923076926,0.03463079350356256,0.225858,0.126464,0.0,0.0225858,0.037166497633756124,6,5,0,0,2,3,0,11,23,0,0,0.7857142857142857,276.48,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.28571428571428,460.0,0,14,11,1852,5060
192.168.10.50,91.189.92.24,60516,21,6,2026-05-31 03:03:22,2.055427,144.00900640110305,1.9460676540689599,1.9460676540689599,0.0,4,0,296,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,80,0,20,0,0.6851423333333333,1.031045,0.0,0.4844764263864881,2.055427,1.031045,0.0,0.6851423333333333,0.4844764263864881,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,74.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,4,0,296,0
192.168.10.50,192.168.10.1,35109,53,17,2026-05-31 03:03:22,0.003027,86554.34423521638,991.0802775024777,660.7201850016518,330.3600925008259,2,1,164,98,82,82,82.0,0.0,98,98,98.0,0.0,98,82,87.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0015135,0.003027,0.0,0.0015135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,98.0,0,2,1,164,98
192.168.10.50,192.168.10.1,32963,53,17,2026-05-31 03:03:22,0.002763,107491.85667752444,1085.7763300760043,723.8508867173363,361.92544335866813,2,1,164,133,82,82,82.0,0.0,133,133,133.0,0.0,133,82,99.0,24.041630560342615,578.0,40,20,20,2,0.0013815,0.002763,0.0,0.0013815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,133.0,0,2,1,164,133
192.168.10.50,192.168.50.100,55480,8080,6,2026-05-31 03:03:22,0.005714,144732.2366118306,2100.1050052502624,1225.0612530626531,875.0437521876094,7,5,487,340,75,66,69.57142857142857,4.135461378894322,74,66,68.0,3.0983866769659336,75,66,68.91666666666667,3.8179037296517686,14.576388888888886,140,100,20,1,0.0005194545454545456,0.001971,0.0,0.0007279187471684864,0.004104,0.002022,0.0,0.000684,0.0007921475030994333,0.004235,0.002118,0.0,0.00105875,0.0008462527326396057,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,68.91666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.57142857142857,68.0,0,7,5,487,340
192.168.10.50,192.168.50.100,44980,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,40998,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,49953,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,60509,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,44872,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,192.168.50.100,45901,53,17,2026-05-31 03:03:24,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
192.168.10.50,185.125.190.81,35456,21,6,2026-05-31 03:03:25,0.813226,2884.806929439049,36.89011418720011,20.904398039413397,15.985716147786716,17,13,1209,1137,90,66,71.11764705882354,6.470588235294118,114,66,87.46153846153847,15.290094252440719,114,66,78.2,13.806761628516176,190.62666666666667,340,260,20,7,0.028042275862068963,0.086418,0.0,0.031568877465102535,0.741912,0.127851,0.0,0.046369499999999994,0.039227007619113644,0.756073,0.137033,0.0,0.06300608333333334,0.03489371263436612,7,9,0,0,2,3,0,16,28,0,0,0.7647058823529411,78.2,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.11764705882354,87.46153846153847,0,17,13,1209,1137
192.168.10.50,185.125.190.81,36450,21424,6,2026-05-31 03:03:26,0.248478,2744.70979322113,36.22051046772752,20.122505815404182,16.098004652323343,5,4,346,336,74,66,69.2,3.9191835884530852,130,66,84.0,26.758176320519304,130,66,75.77777777777777,19.51510968897791,380.8395061728395,100,80,20,0,0.03105975,0.124975,0.0,0.04420716955639096,0.195128,0.124991,0.0,0.048782000000000006,0.05243840861906471,0.178572,0.125034,0.0,0.059524,0.05122010956645838,0,1,0,0,2,3,0,1,7,0,0,0.8,75.77777777777777,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2,84.0,0,5,4,346,336
192.168.10.50,34.223.124.45,41014,80,6,2026-05-31 03:03:26,4.587268,1247.5835290198872,3.705909486866693,2.615936108376489,1.0899733784902037,12,5,1124,4599,212,66,93.66666666666667,53.046101542798496,2642,66,919.8,1079.832653701489,2642,66,336.6470588235294,697.5912287947358,486633.52249134943,240,100,20,2,0.28670425,1.024993,0.0,0.39221383303634577,4.587268,1.024993,0.0,0.4170243636363635,0.4202734670651464,1.298006,0.894799,0.001047,0.3245015,0.33951890477887975,2,1,0,0,2,6,0,3,12,0,0,0.4166666666666667,336.6470588235294,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.66666666666667,919.8,0,12,5,1124,4599
192.168.10.50,192.168.10.1,45139,53,17,2026-05-31 03:03:26,0.672521,487.7171121793966,4.460827245543261,2.9738848303621745,1.4869424151810873,2,1,164,164,82,82,82.0,0.0,164,164,164.0,0.0,164,82,109.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.3362605,0.672521,0.0,0.3362605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,164.0,0,2,1,164,164
192.168.10.50,192.168.10.1,46904,53,17,2026-05-31 03:03:26,0.665498,506.3876976339523,4.507902352824501,3.005268235216334,1.502634117608167,2,1,184,153,92,92,92.0,0.0,153,153,153.0,0.0,153,92,112.33333333333333,28.75567576825293,826.8888888888888,40,20,20,2,0.332749,0.665498,0.0,0.332749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,112.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,153.0,0,2,1,184,153
192.168.10.50,104.16.185.241,51014,443,6,2026-05-31 03:03:26,0.158536,40552.30357773628,164.00060554069736,88.30801836806782,75.69258717262956,14,12,1748,4681,583,66,124.85714285714286,130.69914041845283,1517,66,390.0833333333333,520.7850577626906,1517,66,247.26923076923077,389.68888554177795,151857.42751479291,280,240,20,6,0.00634144,0.039488,0.0,0.011533311316634091,0.15853599999999998,0.039587,0.0,0.012195076923076921,0.014427238396980678,0.11903,0.034689,0.0,0.010820909090909091,0.013568896300359781,6,5,0,0,2,3,0,11,24,0,0,0.8571428571428571,247.26923076923077,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.85714285714286,390.0833333333333,0,14,12,1748,4681
192.168.10.50,104.20.23.154,51466,80,6,2026-05-31 03:03:26,0.107407,17298.686305361847,121.034941856676,74.48304114256985,46.551900714106154,8,5,678,1180,200,66,84.75,43.69138931185412,903,66,236.0,333.5140176964081,903,66,142.92307692307693,222.1951538412405,49370.68639053254,160,100,20,1,0.008950583333333333,0.038561,0.0,0.013680325206041542,0.107407,0.038771,0.0,0.015343857142857143,0.017749055519568773,0.068832,0.032335,0.0,0.017208,0.011824327190161816,1,2,0,0,2,3,0,3,11,0,0,0.625,142.92307692307693,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.75,236.0,0,8,5,678,1180
192.168.10.50,192.168.10.1,43884,53,17,2026-05-31 03:03:26,0.656543,498.0633408626701,4.569388448281377,3.046258965520918,1.523129482760459,2,1,162,165,81,81,81.0,0.0,165,165,165.0,0.0,165,81,109.0,39.59797974644666,1568.0,40,20,20,2,0.3282715,0.656543,0.0,0.3282715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,165.0,0,2,1,162,165
192.168.10.50,192.168.10.1,42613,53,17,2026-05-31 03:03:26,0.62733,518.0686401096712,4.78217206255081,3.188114708367207,1.5940573541836034,2,1,162,163,81,81,81.0,0.0,163,163,163.0,0.0,163,81,108.33333333333333,38.655170704864595,1494.222222222222,40,20,20,2,0.313665,0.62733,0.0,0.313665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,108.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,163.0,0,2,1,162,163
192.168.10.50,192.168.10.1,41171,53,17,2026-05-31 03:03:26,0.616994,491.0906751119135,4.862283911999144,3.2415226079994293,1.6207613039997146,2,1,164,139,82,82,82.0,0.0,139,139,139.0,0.0,139,82,101.0,26.870057685088806,722.0,40,20,20,2,0.308497,0.616994,0.0,0.308497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,139.0,0,2,1,164,139
192.168.10.50,192.168.10.1,40407,53,17,2026-05-31 03:03:26,0.616057,529.1718136471138,4.869679266691231,3.2464528444608214,1.6232264222304107,2,1,162,164,81,81,81.0,0.0,164,164,164.0,0.0,164,81,108.66666666666667,39.12657522565563,1530.888888888889,40,20,20,2,0.3080285,0.616057,0.0,0.3080285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,108.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,164.0,0,2,1,162,164
192.168.10.50,52.72.66.147,44054,443,6,2026-05-31 03:03:27,0.725011,10056.399144288845,38.620103694978425,22.068630682844812,16.55147301213361,16,12,1926,5365,583,66,120.375,125.8560065114097,2842,66,447.0833333333333,812.9248077501113,2842,66,260.39285714285717,564.2794608604672,318411.3099489795,320,240,20,5,0.026852259259259253,0.113241,0.0,0.04590286939921003,0.725011,0.152534,0.0,0.04833406666666666,0.05817454768592724,0.614209,0.153071,0.0,0.05583718181818182,0.06137153472360438,5,5,0,0,2,3,0,10,26,0,0,0.75,260.39285714285717,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.375,447.0833333333333,0,16,12,1926,5365
192.168.10.50,140.82.121.3,44826,443,6,2026-05-31 03:03:27,0.170783,35788.105373485654,163.9507445120416,87.83075598859372,76.11998852344789,15,13,1774,4338,583,54,118.26666666666667,127.7124199998662,2842,66,333.6923076923077,728.8425370318216,2842,54,218.28571428571428,516.6376774838615,266914.48979591846,300,260,20,6,0.006325296296296297,0.03814,0.0,0.013062889388319407,0.17078300000000002,0.04221,0.0,0.012198785714285716,0.017048826160591866,0.133503,0.044678,1e-06,0.011125250000000001,0.018563193386039484,6,7,0,0,2,3,2,13,24,0,0,0.8666666666666667,218.28571428571428,64240,65535,0,0,0,0,0,0,0,0,0,0,328.0,4.0,0,278911.5646258503401360544218,118.26666666666667,333.6923076923077,0,15,13,1774,4338
192.168.10.50,199.232.81.140,59318,443,6,2026-05-31 03:03:27,0.131567,58487.31064780682,243.22208456527855,121.61104228263927,121.61104228263927,16,16,1837,5858,583,54,114.8125,124.27299523126494,1454,66,366.125,515.7127198111367,1454,54,240.46875,395.58966938412016,156491.1865234375,320,320,20,6,0.004244096774193548,0.024664,0.0,0.007698484364260526,0.13156700000000002,0.026196,0.0,0.008771133333333335,0.010570868629503549,0.10689,0.041741,0.0,0.0071259999999999995,0.013140390841472966,6,5,0,0,2,3,2,11,28,0,0,1.0,240.46875,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.8125,366.125,0,16,16,1837,5858
192.168.10.50,192.168.50.100,33786,8080,6,2026-05-31 03:03:29,0.006523,116664.11160508968,1686.3406408094434,919.8221677142419,766.5184730952016,6,5,421,340,75,66,70.16666666666667,4.179978734661484,74,66,68.0,3.0983866769659336,75,66,69.18181818181819,3.880444721893281,15.057851239669423,120,100,20,1,0.0006523,0.002484,0.0,0.0008770783374362863,0.004646,0.002834,0.0,0.0009292,0.0011059908498717338,0.005066,0.002728,1e-06,0.0012665,0.0011526375189104335,1,1,0,0,2,3,0,2,9,0,0,0.8333333333333334,69.18181818181819,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.16666666666667,68.0,0,6,5,421,340
192.168.10.50,192.168.50.100,45094,53,17,2026-05-31 03:03:29,0.0,0,0,0,0,2,0,266,0,133,133,133.0,0.0,0,0,0,0.0,133,133,133.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,0,0,2,0,266,0
